Handle,Title,Body (HTML),Vendor,Product category,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x5,,,,,,,,10000,deny,manual,2.79,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x6,,,,,,,,10000,deny,manual,3.11,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x7,,,,,,,,10000,deny,manual,3.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x8,,,,,,,,10000,deny,manual,3.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x9,,,,,,,,10000,deny,manual,4.01,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x10,,,,,,,,10000,deny,manual,4.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x11,,,,,,,,10000,deny,manual,4.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x12,,,,,,,,10000,deny,manual,4.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x13,,,,,,,,10000,deny,manual,5.13,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x14,,,,,,,,10000,deny,manual,5.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x15,,,,,,,,10000,deny,manual,5.67,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x16,,,,,,,,10000,deny,manual,5.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x17,,,,,,,,10000,deny,manual,6.19,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x18,,,,,,,,10000,deny,manual,6.44,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x19,,,,,,,,10000,deny,manual,6.71,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,11x20,,,,,,,,10000,deny,manual,6.97,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x1,,,,,,,,10000,deny,manual,1.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x2,,,,,,,,10000,deny,manual,1.84,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x3,,,,,,,,10000,deny,manual,2.21,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x4,,,,,,,,10000,deny,manual,2.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x5,,,,,,,,10000,deny,manual,2.95,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x6,,,,,,,,10000,deny,manual,3.28,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x7,,,,,,,,10000,deny,manual,3.62,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x8,,,,,,,,10000,deny,manual,3.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x9,,,,,,,,10000,deny,manual,4.25,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x10,,,,,,,,10000,deny,manual,4.55,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x11,,,,,,,,10000,deny,manual,4.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x12,,,,,,,,10000,deny,manual,5.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x13,,,,,,,,10000,deny,manual,5.45,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x14,,,,,,,,10000,deny,manual,5.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x15,,,,,,,,10000,deny,manual,6.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x16,,,,,,,,10000,deny,manual,6.32,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x17,,,,,,,,10000,deny,manual,6.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x18,,,,,,,,10000,deny,manual,6.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x19,,,,,,,,10000,deny,manual,7.15,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,12x20,,,,,,,,10000,deny,manual,7.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x1,,,,,,,,10000,deny,manual,1.44,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x2,,,,,,,,10000,deny,manual,1.89,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x3,,,,,,,,10000,deny,manual,2.32,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x4,,,,,,,,10000,deny,manual,2.72,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x5,,,,,,,,10000,deny,manual,3.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x6,,,,,,,,10000,deny,manual,3.46,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x7,,,,,,,,10000,deny,manual,3.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x8,,,,,,,,10000,deny,manual,4.14,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x9,,,,,,,,10000,deny,manual,4.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x10,,,,,,,,10000,deny,manual,4.81,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x11,,,,,,,,10000,deny,manual,5.13,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x12,,,,,,,,10000,deny,manual,5.45,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x13,,,,,,,,10000,deny,manual,5.76,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x14,,,,,,,,10000,deny,manual,6.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x15,,,,,,,,10000,deny,manual,6.39,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x16,,,,,,,,10000,deny,manual,6.68,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x17,,,,,,,,10000,deny,manual,6.98,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x18,,,,,,,,10000,deny,manual,7.27,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x19,,,,,,,,10000,deny,manual,7.56,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,13x20,,,,,,,,10000,deny,manual,7.87,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x1,,,,,,,,10000,deny,manual,1.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x2,,,,,,,,10000,deny,manual,1.96,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x3,,,,,,,,10000,deny,manual,2.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x4,,,,,,,,10000,deny,manual,2.83,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x5,,,,,,,,10000,deny,manual,3.22,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x6,,,,,,,,10000,deny,manual,3.62,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x7,,,,,,,,10000,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x8,,,,,,,,10000,deny,manual,4.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x9,,,,,,,,10000,deny,manual,4.72,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x10,,,,,,,,10000,deny,manual,5.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x11,,,,,,,,10000,deny,manual,5.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x12,,,,,,,,10000,deny,manual,5.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x13,,,,,,,,10000,deny,manual,6.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x14,,,,,,,,10000,deny,manual,6.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x15,,,,,,,,10000,deny,manual,6.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x16,,,,,,,,10000,deny,manual,7.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x17,,,,,,,,10000,deny,manual,7.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x18,,,,,,,,10000,deny,manual,7.69,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x19,,,,,,,,10000,deny,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,14x20,,,,,,,,10000,deny,manual,8.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x1,,,,,,,,10000,deny,manual,1.51,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x2,,,,,,,,10000,deny,manual,2.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x3,,,,,,,,10000,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x4,,,,,,,,10000,deny,manual,2.95,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x5,,,,,,,,10000,deny,manual,3.37,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x6,,,,,,,,10000,deny,manual,3.78,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x7,,,,,,,,10000,deny,manual,4.18,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x8,,,,,,,,10000,deny,manual,4.55,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x9,,,,,,,,10000,deny,manual,4.93,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x10,,,,,,,,10000,deny,manual,5.31,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x11,,,,,,,,10000,deny,manual,5.67,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x12,,,,,,,,10000,deny,manual,6.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x13,,,,,,,,10000,deny,manual,6.39,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x14,,,,,,,,10000,deny,manual,6.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x15,,,,,,,,10000,deny,manual,7.07,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x16,,,,,,,,10000,deny,manual,7.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x17,,,,,,,,10000,deny,manual,7.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x18,,,,,,,,10000,deny,manual,8.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x19,,,,,,,,10000,deny,manual,8.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-11x1-15x20,,,,,,,,,15x20,,,,,,,,10000,deny,manual,8.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,Custom Kiss Cut Stickers,,Stickerbull,,holder-kiss-cut-stickers,custom-app-config,true,Size,16x1,,,,,,,,10000,deny,manual,1.55,,true,true,,https://cdn.shopify.com/s/files/1/0637/7396/6592/files/KissCut_Sticker.png?v=1680451828,1,kiss cut sticker,,,,,,,,,,,,,,,,,,lb,,,active
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x2,,,,,,,,10000,deny,manual,2.09,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x3,,,,,,,,10000,deny,manual,2.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x4,,,,,,,,10000,deny,manual,3.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x5,,,,,,,,10000,deny,manual,3.51,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x6,,,,,,,,10000,deny,manual,3.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x7,,,,,,,,10000,deny,manual,4.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x8,,,,,,,,10000,deny,manual,4.77,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x9,,,,,,,,10000,deny,manual,5.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x10,,,,,,,,10000,deny,manual,5.54,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x11,,,,,,,,10000,deny,manual,5.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x12,,,,,,,,10000,deny,manual,6.32,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x13,,,,,,,,10000,deny,manual,6.68,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x14,,,,,,,,10000,deny,manual,7.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x15,,,,,,,,10000,deny,manual,7.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x16,,,,,,,,10000,deny,manual,7.78,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x17,,,,,,,,10000,deny,manual,8.12,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x18,,,,,,,,10000,deny,manual,8.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x19,,,,,,,,10000,deny,manual,8.82,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,16x20,,,,,,,,10000,deny,manual,9.16,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x1,,,,,,,,10000,deny,manual,1.58,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x2,,,,,,,,10000,deny,manual,2.16,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x3,,,,,,,,10000,deny,manual,2.68,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x4,,,,,,,,10000,deny,manual,3.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x5,,,,,,,,10000,deny,manual,3.64,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x6,,,,,,,,10000,deny,manual,4.09,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x7,,,,,,,,10000,deny,manual,4.54,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x8,,,,,,,,10000,deny,manual,4.97,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x9,,,,,,,,10000,deny,manual,5.38,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x10,,,,,,,,10000,deny,manual,5.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x11,,,,,,,,10000,deny,manual,6.19,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x12,,,,,,,,10000,deny,manual,6.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x13,,,,,,,,10000,deny,manual,6.98,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x14,,,,,,,,10000,deny,manual,7.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x15,,,,,,,,10000,deny,manual,7.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x16,,,,,,,,10000,deny,manual,8.12,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x17,,,,,,,,10000,deny,manual,8.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x18,,,,,,,,10000,deny,manual,8.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x19,,,,,,,,10000,deny,manual,9.23,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,17x20,,,,,,,,10000,deny,manual,9.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x1,,,,,,,,10000,deny,manual,1.62,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x2,,,,,,,,10000,deny,manual,2.21,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x3,,,,,,,,10000,deny,manual,2.77,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x4,,,,,,,,10000,deny,manual,3.28,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x5,,,,,,,,10000,deny,manual,3.78,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x6,,,,,,,,10000,deny,manual,4.25,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x7,,,,,,,,10000,deny,manual,4.72,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x8,,,,,,,,10000,deny,manual,5.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x9,,,,,,,,10000,deny,manual,5.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x10,,,,,,,,10000,deny,manual,6.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x11,,,,,,,,10000,deny,manual,6.44,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x12,,,,,,,,10000,deny,manual,6.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x13,,,,,,,,10000,deny,manual,7.27,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x14,,,,,,,,10000,deny,manual,7.69,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x15,,,,,,,,10000,deny,manual,8.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x16,,,,,,,,10000,deny,manual,8.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x17,,,,,,,,10000,deny,manual,8.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x18,,,,,,,,10000,deny,manual,9.25,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x19,,,,,,,,10000,deny,manual,9.63,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,18x20,,,,,,,,10000,deny,manual,10.01,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,19x1,,,,,,,,10000,deny,manual,1.66,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,19x2,,,,,,,,10000,deny,manual,2.29,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,19x3,,,,,,,,10000,deny,manual,2.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,19x4,,,,,,,,10000,deny,manual,3.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,19x5,,,,,,,,10000,deny,manual,3.91,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
kiss-cut-stickers-16x1-20x20,,,,,,,,,19x6,,,,,,,,10000,deny,manual,4.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
