Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x13,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x14,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x15,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x16,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x17,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x13,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x14,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x15,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x16,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x17,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x13,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x14,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x15,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x16,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x17,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x13,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x14,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x15,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x16,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x17,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-1x1-5x20,,,StickerShuttle,,,,,,5x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,Custom Bumper Stickers,,StickerShuttle,,config,custom-config,true,Size,6x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,https://cdn.shopify.com/s/files/1/0585/0546/1898/files/Bumper-Sticker_62405fcf-17d9-4f2e-a76a-157615976a16.png?v=1649345058,1,custom bumper stickers,false,,,,,,,,,,,,,,,,,lb,,0.10,active
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x13,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x14,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x15,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x16,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x17,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,6x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x13,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x14,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x15,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x16,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x17,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x18,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x19,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x20,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x1,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x2,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x3,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x4,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x5,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x6,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x7,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x8,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x9,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x10,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x11,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-bumper-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x12,,,,,SKU555,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
